sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,display_product_options_in,map_price,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,is_in_stock,website_id,color,size
KAN-AP-20FW25_3,Default,simple,Default Category/Shop/Co-Ords,base,AVERY CO-ORD_S,"A-Line tunic with stitch detail and zip at back. Trouser is narrow fit with stitch detail on side and button and zip in front.
 -Khadi -Relaxed Fit 
-Made in India 

Wash Care: This product is delicate so Soft Hand Wash only.

Model is 5'8"" and is wearing a Small size tunic and Small size Trouser. Tunic length is 43""/109 cms. Trouser length is 37""/94cms.

Shipping: This product is expected to be shipped within 4-5 days.",A-Line tunic with stitch detail and pants co-ord.,1,1,Taxable Goods,Not Visible Individually,10500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Meadow,S
KAN-AP-20FW25_2,Default,simple,Default Category/Shop/Co-Ords,base,AVERY CO-ORD_M,"A-Line tunic with stitch detail and zip at back. Trouser is narrow fit with stitch detail on side and button and zip in front.
 -Khadi -Relaxed Fit 
-Made in India 

Wash Care: This product is delicate so Soft Hand Wash only.

Model is 5'8"" and is wearing a Small size tunic and Small size Trouser. Tunic length is 43""/109 cms. Trouser length is 37""/94cms.

Shipping: This product is expected to be shipped within 4-5 days.",A-Line tunic with stitch detail and pants co-ord.,1,1,Taxable Goods,Not Visible Individually,10500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,M
KAN-AP-20FW25_1,Default,simple,Default Category/Shop/Co-Ords,base,AVERY CO-ORD_L,"A-Line tunic with stitch detail and zip at back. Trouser is narrow fit with stitch detail on side and button and zip in front.
 -Khadi -Relaxed Fit 
-Made in India 

Wash Care: This product is delicate so Soft Hand Wash only.

Model is 5'8"" and is wearing a Small size tunic and Small size Trouser. Tunic length is 43""/109 cms. Trouser length is 37""/94cms.

Shipping: This product is expected to be shipped within 4-5 days.",A-Line tunic with stitch detail and pants co-ord.,1,1,Taxable Goods,Not Visible Individually,10500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,L
KAN-AP-20FW26_3,Default,simple,Default Category/Shop/Tops/Tunics,base,HEATHER TUNIC_S,"A-line printed tunic with pockets and zip at back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 43""/109 cms.
Shipping: This product is expected to be shipped within 10 days.",A-line printed tunic with pockets.,1,1,Taxable Goods,Not Visible Individually,6500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,S
KAN-AP-20FW26_2,Default,simple,Default Category/Shop/Tops/Tunics,base,HEATHER TUNIC_M,"A-line printed tunic with pockets and zip at back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 43""/109 cms.
Shipping: This product is expected to be shipped within 10 days.",A-line printed tunic with pockets.,1,1,Taxable Goods,Not Visible Individually,6500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,M
KAN-AP-20FW26_1,Default,simple,Default Category/Shop/Tops/Tunics,base,HEATHER TUNIC_L,"A-line printed tunic with pockets and zip at back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 43""/109 cms.
Shipping: This product is expected to be shipped within 10 days.",A-line printed tunic with pockets.,1,1,Taxable Goods,Not Visible Individually,6500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,L
KAN-AP-20FW27_3,Default,simple,Default Category/Shop/Bottoms,base,HEATHER PANTS_S,"Narrow fit printed pants with pockets. Easy to wear with front opening and elastic at the back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 40""/101 cms.
Shipping: This product is expected to be shipped within 10 days.",Narrow fit printed pants with pockets.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,S
KAN-AP-20FW27_2,Default,simple,Default Category/Shop/Bottoms,base,HEATHER PANTS_M,"Narrow fit printed pants with pockets. Easy to wear with front opening and elastic at the back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 40""/101 cms.
Shipping: This product is expected to be shipped within 10 days.",Narrow fit printed pants with pockets.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,M
KAN-AP-20FW27_1,Default,simple,Default Category/Shop/Bottoms,base,HEATHER PANTS_L,"Narrow fit printed pants with pockets. Easy to wear with front opening and elastic at the back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 40""/101 cms.
Shipping: This product is expected to be shipped within 10 days.",Narrow fit printed pants with pockets.,1,1,Taxable Goods,Not Visible Individually,5800,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,L
KAN-AP-20FW28_3,Default,simple,Default Category/Shop/Co-Ords,base,HEATHER CO-ORD_S,"A-line printed tunic with pockets and zip at back. Trouser is narrow fit in floral print with front opening and elastic at the back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 43""/109 cms.
Shipping: This product is expected to be shipped within 10 days.",A-line printed tunic with pants co-ord.,1,1,Taxable Goods,Not Visible Individually,12300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,S
KAN-AP-20FW28_2,Default,simple,Default Category/Shop/Co-Ords,base,HEATHER CO-ORD_M,"A-line printed tunic with pockets and zip at back. Trouser is narrow fit in floral print with front opening and elastic at the back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 43""/109 cms.
Shipping: This product is expected to be shipped within 10 days.",A-line printed tunic with pants co-ord.,1,1,Taxable Goods,Not Visible Individually,12300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,M
KAN-AP-20FW28_1,Default,simple,Default Category/Shop/Co-Ords,base,HEATHER CO-ORD_L,"A-line printed tunic with pockets and zip at back. Trouser is narrow fit in floral print with front opening and elastic at the back.

-Khadi -Relaxed Fit -Quarter sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Cold Machine Wash only.
Model is 5'8"" and is wearing a Small size. Tunic length is 43""/109 cms.
Shipping: This product is expected to be shipped within 10 days.",A-line printed tunic with pants co-ord.,1,1,Taxable Goods,Not Visible Individually,12300,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Garland Print,L
KAN-AP-20FW32_3,Default,simple,Default Category/Shop/Tops/Tunics,base,LEA SHIRT_S,"Oversized front open button down shirt with frill detail on sleeves.

-Lama -Oversize Fit -Full sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Soft Hand Wash only.
Model is 5'8"" and is wearing a Small size. Top length is 32""/81 cms.
Shipping: This product is expected to be shipped within 8 days.",Oversized Shirt with frill detail on sleeves.,1,1,Taxable Goods,Not Visible Individually,4400,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Meadow,S
KAN-AP-20FW32_2,Default,simple,Default Category/Shop/Tops/Tunics,base,LEA SHIRT_M,"Oversized front open button down shirt with frill detail on sleeves.

-Lama -Oversize Fit -Full sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Soft Hand Wash only.
Model is 5'8"" and is wearing a Small size. Top length is 32""/81 cms.
Shipping: This product is expected to be shipped within 8 days.",Oversized Shirt with frill detail on sleeves.,1,1,Taxable Goods,Not Visible Individually,4400,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,M
KAN-AP-20FW32_1,Default,simple,Default Category/Shop/Tops/Tunics,base,LEA SHIRT_L,"Oversized front open button down shirt with frill detail on sleeves.

-Lama -Oversize Fit -Full sleeves
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Soft Hand Wash only.
Model is 5'8"" and is wearing a Small size. Top length is 32""/81 cms.
Shipping: This product is expected to be shipped within 8 days.",Oversized Shirt with frill detail on sleeves.,1,1,Taxable Goods,Not Visible Individually,4400,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,L
KAN-AP-20FW33_3,Default,simple,Default Category/Shop/Bottoms,base,LEA TROUSERS_S,"Front pleat narrow fit pants with pockets, button and zip in front with elastic at back.

-Lama
-Narrow Fit 
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Soft Hand Wash only.
Model is 5'8"" and is wearing a Small size. Trouser length is 40.5""/103 cms. 
Shipping: This product is expected to be shipped within 8 days.",Front pleat narrow fit pants with pockets.,1,1,Taxable Goods,Not Visible Individually,4200,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Meadow,S
KAN-AP-20FW33_2,Default,simple,Default Category/Shop/Bottoms,base,LEA TROUSERS_M,"Front pleat narrow fit pants with pockets, button and zip in front with elastic at back.

-Lama
-Narrow Fit 
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Soft Hand Wash only.
Model is 5'8"" and is wearing a Small size. Trouser length is 40.5""/103 cms. 
Shipping: This product is expected to be shipped within 8 days.",Front pleat narrow fit pants with pockets.,1,1,Taxable Goods,Not Visible Individually,4200,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,M
KAN-AP-20FW33_1,Default,simple,Default Category/Shop/Bottoms,base,LEA TROUSERS_L,"Front pleat narrow fit pants with pockets, button and zip in front with elastic at back.

-Lama
-Narrow Fit 
-Made in India
Wash Care: This product is created with handwoven textile and is delicate so Soft Hand Wash only.
Model is 5'8"" and is wearing a Small size. Trouser length is 40.5""/103 cms. 
Shipping: This product is expected to be shipped within 8 days.",Front pleat narrow fit pants with pockets.,1,1,Taxable Goods,Not Visible Individually,4200,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,L
KAN-AP-20FW34_3,Default,simple,Default Category/Shop/Co-Ords,base,LEA CO-ORD_S,"Oversized Shirt with frill detail on sleeves. Front pleat narrow fit pants with pocket and button and zip in front with elastic at back.
 -Lama -Relaxed Fit 
-Made in India 

Wash Care: This product is delicate so Soft Hand Wash only.

Model is 5'8"" and is wearing a Small size shirt and Small size Trouser. Shirt length is 32""/81 cms. Trouser length is 40.5""/103 cms.

Shipping: This product is expected to be shipped within 8 days.",Oversized Shirt with frill detail on sleeves and pants co-ord.,1,1,Taxable Goods,Not Visible Individually,8600,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Meadow,S
KAN-AP-20FW34_2,Default,simple,Default Category/Shop/Co-Ords,base,LEA CO-ORD_M,"Oversized Shirt with frill detail on sleeves. Front pleat narrow fit pants with pocket and button and zip in front with elastic at back.
 -Lama -Relaxed Fit 
-Made in India 

Wash Care: This product is delicate so Soft Hand Wash only.

Model is 5'8"" and is wearing a Small size shirt and Small size Trouser. Shirt length is 32""/81 cms. Trouser length is 40.5""/103 cms.

Shipping: This product is expected to be shipped within 8 days.",Oversized Shirt with frill detail on sleeves and pants co-ord.,1,1,Taxable Goods,Not Visible Individually,8600,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,M
KAN-AP-20FW34_1,Default,simple,Default Category/Shop/Co-Ords,base,LEA CO-ORD_L,"Oversized Shirt with frill detail on sleeves. Front pleat narrow fit pants with pocket and button and zip in front with elastic at back.
 -Lama -Relaxed Fit 
-Made in India 

Wash Care: This product is delicate so Soft Hand Wash only.

Model is 5'8"" and is wearing a Small size shirt and Small size Trouser. Shirt length is 32""/81 cms. Trouser length is 40.5""/103 cms.

Shipping: This product is expected to be shipped within 8 days.",Oversized Shirt with frill detail on sleeves and pants co-ord.,1,1,Taxable Goods,Not Visible Individually,8600,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",0,0,0,1,Meadow,L
